state,county,state_name,county_name,population,pctl_20,pctl_50,pctl_80,share_affordable_80_ami,share_affordable_50_ami,famstruc_2par_married,famstruc_2par_married_ub,famstruc_2par_married_lb,famstruc_2par_unmarried,famstruc_2par_unmarried_ub,famstruc_2par_unmarried_lb,famstruc_1par_plusadults,famstruc_1par_plusadults_ub,famstruc_1par_plusadults_lb,famstruc_1par_noadults,famstruc_1par_noadults_ub,famstruc_1par_noadults_lb,famstruc_0par_2adults,famstruc_0par_2adults_ub,famstruc_0par_2adults_lb,famstruc_0par_other,famstruc_0par_other_ub,famstruc_0par_other_lb,hpsa_yn,hpsa_yn_quality,asian_other,asian_other_quality,black_nonhispanic,black_nonhispanic_quality,hispanic,hispanic_quality,white_nonhispanic,white_nonhispanic_quality,election_turnout,election_turnout_quality,haz_idx,haz_idx_quality,poverty_exposure,poverty_exposure_quality,white_nh_exposure,white_nh_exposure_quality,black_nh_exposure,black_nh_exposure_quality,hispanic_exposure,hispanic_exposure_quality,transit_cost,transit_trips,transit_cost_quality,transit_trips_quality,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,_FREQ_.x,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,_FREQ_.y,learning_rate,learning_rate_lb,learning_rate_ub,num_grades_included,learning_rate_quality,frpl40_total,poverty_measure_used,frpl40_total_quality,frpl40_white,frpl40_white_quality,frpl40_black,frpl40_black_quality,frpl40_hispanic,frpl40_hispanic_quality,share_employed,share_employed_ub,share_employed_lb,average_to_living_wage_ratio
04,001,Arizona,Apache County,71818,11144.07,35458.39,78211.09,1.6188523222,1.8931632879,0.3509699491,0.3838182578,0.3181216404,0.1036135384,0.1245885177,0.0826385591,0.1453404409,0.1695973498,0.1210835319,0.3224610103,0.3546310351,0.2902909856,0.0135412686,0.0214958033,0.0055867339,0.0640737926,0.0809279352,0.04721965,1,3,0,3,0,3,0.9056288315065948,3,1.1054421768707483,3,0.5490472409686383,1,97.84800809514569,1,0.6328700699711407,1,0.05615706204099177,1,0.9848621017747324,1,0.7498862937775108,1,1.39,32.29,1,1,0.6918362477,0.8040876631,0.5795848322,65,0.2197193501,0.3077443797,0.1316943205,85,1.1323727,0.95495266,1.3097929,4,2,0.96287549,FRPL,1,0.81,1,0.83999997,2,0.83282208,1,0.5206230941,0.553389636,0.4878565521,0.70807773
04,003,Arizona,Cochise County,126770,19248.84,45589.36,91178.73,1.6795139256,1.6333393714,0.6124080376,0.667817721,0.5569983542,0.0831806213,0.1145879369,0.0517733057,0.044299264,0.0677004066,0.0208981215,0.2115900458,0.2580417351,0.1651383565,0.0019121982,0.006880737,-0.00305634,0.046609833,0.0705844652,0.0226352007,1,3,0,3,3.865647165125522,3,0.15486450861964027,3,1.668885176255174,3,0.5382876822902652,1,88.98074262080776,1,0.08874728660071085,1,0.31281534800811017,1,0.931434976683464,1,0.5051122836289984,1,18.26,25.73,1,1,0.9093863495,1.0058775349,0.8128951641,34,0.376092052,0.5466148936,0.2055692103,31,1.2006055,1.1033233,1.2978877,5,1,0.71772099,FRPL,1,0.61655962,1,0.49717513,1,0.81556898,1,0.6667641032,0.7082896602,0.6252385462,0.73833334
04,005,Arizona,Coconino County,142854,25023.5,63531.31,121571.6,1.6405261076,1.7088957297,0.6004387672,0.6562390308,0.5446385036,0.0525812958,0.078008396,0.0271541955,0.0956441739,0.1291491372,0.0621392107,0.2178620714,0.2648885764,0.1708355664,0.0099076466,0.0211908735,-0.00137558,0.0235660451,0.0408472892,0.006284801,1,3,0,3,0,3,1.9611111111111112,3,0.9289473684210526,3,0.5733851244425262,1,92.55520295691997,1,0.42880519322034977,1,0.1408033239708192,1,0.9662383283995236,1,0.8013080146739701,1,37.21,49.91,1,1,0.9440647937,1.0042521934,0.883877394,56,0.3989983306,0.5837113756,0.2142852855,27,1.1161115,1.0150414,1.2171817,5,1,0.55006266,Both,3,0.27619833,3,0.43703705,3,0.49705726,3,0.7922871091,0.8273922248,0.7571819934,0.63626647
04,007,Arizona,Gila County,53889,18235.75,48122.11,86113.24,1.8516198223,1.9554208621,0.5800057029,0.6356717558,0.5243396499,0.1279806269,0.1656586218,0.090302632,0.0499323767,0.0744976148,0.0253671386,0.1672361046,0.2093260697,0.1251461396,0.0107480962,0.0223778848,-8.81692e-4,0.0640970927,0.0917211308,0.0364730546,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.5403729716638411,1,81.02355283422861,1,0.33771019558884735,1,0.14837619690196138,1,0.9857045400376145,1,0.6179678310357462,1,7.81,13.44,1,1,0.8570584656,1.0187563222,0.6953606089,18,0.3344515263,0.5032824051,0.1656206475,30,0.91811293,0.76654094,1.0696849,5,1,0.82402056,FRPL,1,0.77575755,1,0.58620691,2,0.86345583,1,0.6662054264,0.7130077577,0.619403095,0.66360056
04,009,Arizona,Graham County,38072,18235.75,48122.11,86113.24,1.7587116785,1.9542381488,0.5800057083,0.6356717612,0.5243396555,0.1279806358,0.1656586318,0.0903026398,0.0499323771,0.0744976154,0.0253671389,0.1672360948,0.2093260589,0.1251461307,0.0107480954,0.0223778836,-8.81693e-4,0.0640970885,0.0917211257,0.0364730513,1,3,0,3,0,3,0.8028132287952776,3,1.1844913949193918,3,0.46741140215716487,1,78.22092680442765,1,0.2518191419254812,1,0.31546191162048587,1,0.961837499720654,1,0.6214601815253541,1,19.65,26.55,1,1,0.8570584976,1.0187563392,0.6953606561,18,0.3344515263,0.5032824051,0.1656206475,30,0.98080617,0.81343251,1.1481799,5,1,0.5084697,Both,3,0.39097336,3,0.56521738,3,0.57583231,3,0.6662054422,0.713007773,0.6194031114,0.68061084
04,011,Arizona,Greenlee County,9483,18235.75,48122.11,86113.24,1.7707732414,1.9831127728,0.5800057091,0.635671762,0.5243396563,0.1279806326,0.1656586282,0.090302637,0.0499323784,0.0744976169,0.0253671399,0.16723609750000001,0.2093260618,0.1251461331,0.0107480969,0.0223778859,-8.81692e-4,0.0640970855,0.0917211221,0.0364730489,0,1,0,3,0,3,0,3,1.3239999999999998,3,0.5145554681353265,1,85.03045454545455,1,0,1,0.46143636896954415,1,0.9695749054834004,1,0.5140517998110006,1,28.21,52.41,1,1,0.857058467,1.018756323,0.6953606111,18,0.3344515263,0.5032824051,0.1656206475,30,1.0055321,0.50550491,1.5055593,4,2,0.81765938,FRPL,1,0.87919462,1,0.66666669,2,0.77810079,1,0.6662054448,0.7130077754,0.6194031141,1.1416383
04,012,Arizona,La Paz County,21098,18742.29,42550.07,79122.88,1.5145256366,1.5162000534,0.4492481875,0.5051647434,0.3933316316,0.1662106124,0.2080588176,0.1243624073,0.055116878,0.0807706145,0.0294631415,0.2933051763,0.3444845655,0.2421257871,0.0019023788,0.0068007792,-0.002996022,0.034216767,0.0546519531,0.013781581,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.3903574942604133,1,45.0464419107529,1,0,1,0.23133146796518642,1,0.9461710990067286,1,0.613287913915327,1,9.74,26.74,1,1,1,1,1,21,0.206039551,0.3507734214,0.0613056807,30,1.0627321,0.7875976,1.3378665,3,3,0.98402554,FRPL,1,0.99223304,1,1,3,0.98909658,1,0.6958275392,0.7363973843,0.6552576941,0.60750002
04,013,Arizona,Maricopa County,4410824,30190.29,65446.07,126637.1,1.5152582913,1.3150524937,0.6219530303,0.6318789429,0.6120271178,0.0752445917,0.0806442944,0.0698448889,0.062218951,0.0671635473,0.0572743547,0.2010005481,0.2092038866,0.1927972097,0.0097048401,0.0117115995,0.0076980808,0.0298780387,0.0333630804,0.026392997,1,3,0.14437821234687256,2,0.04937448021604396,2,0.6028036199020965,2,1.4441154775828948,2,0.57565506973397,1,19.89020480514213,1,0.15735620644919113,2,0.2579198353500346,1,0.9004568179921034,1,0.513100791276521,1,62.06,69.91,1,1,0.88713122740000006,0.9084670087,0.8657954461,845,0.3522840076,0.3826761797,0.3218918355,949,1.0809969,1.0575589,1.1044348,4,2,0.51360124,Both,3,0.25540084,3,0.66770923,3,0.73900354,3,0.8059126698,0.8122425641,0.7995827754,0.82464457
04,015,Arizona,Mohave County,209550,18742.29,42550.07,79122.88,1.5393742679,1.5658906802,0.4492481782,0.505164734,0.3933316224,0.1662106228,0.208058829,0.1243624166,0.0551168828,0.0807706203,0.0294631452,0.2933051696,0.3444845584,0.2421257807,0.0019023797,0.0068007813,-0.002996022,0.034216767,0.0546519531,0.0137815809,1,3,0,3,0,3,0,3,1.421559225714793,3,0.5061926169822073,1,63.58961784257366,1,0.028352356549421538,1,0.1647672767871708,1,0.9708098763915151,1,0.7995282102652871,1,12.83,23.79,1,1,1,1,1,21,0.206039551,0.3507734214,0.0613056807,30,0.99318326,0.90337145,1.0829951,5,1,0.80414939,FRPL,1,0.7734682,1,0.83268481,1,0.87229139,1,0.6958275479,0.7363973926,0.6552577031,0.62037039
04,017,Arizona,Navajo County,110445,11144.07,35458.39,78211.09,1.6482952022,1.8499133989,0.350969945,0.3838182536,0.3181216364,0.1036135409,0.1245885204,0.0826385614,0.1453404295,0.1695973377,0.1210835214,0.3224610199,0.354631045,0.2902909949,0.0135412715,0.021495807,0.0055867359,0.0640737932,0.0809279358,0.0472196505,1,3,0,3,4.887103596768098,3,0.2746064349383933,3,2.8036619267448595,3,0.5282380702674357,1,92.8347086678637,1,0.42380313047463886,1,0.10698588864046264,1,0.9775146285180092,1,0.794376710652336,1,4.41,17.57,1,1,0.6918362352,0.8040876519,0.5795848185,65,0.2197193501,0.3077443797,0.1316943205,85,1.0922934,0.98880249,1.1957842,5,1,0.91757011,Both,3,0.80125713,3,0.83749998,3,0.91024017,3,0.5206230968,0.5533896388,0.4878565549,0.6327523
04,019,Arizona,Pima County,1039073,24111.71,53592.83,109110.5,1.5657947224,1.5402816849,0.5557372284,0.5780446476,0.5334298092,0.1052839547,0.1190629747,0.0915049346,0.054783446,0.0649995418,0.0445673502,0.2351936633,0.2542343746,0.2161529519,0.0063812586,0.0099561075,0.0028064098,0.0426204491,0.0516891631,0.0335517351,1,3,0,2,0,2,0.660616504018774,2,1.6058332425016186,2,0.5852818900479592,1,43.2890114625875,1,0.1674288557473992,2,0.30347299114566684,1,0.9349764880547046,1,0.47682282656425573,1,41.24,55.77,1,1,0.8764474625,0.9218279508,0.8310669741,202,0.3806354152,0.4517661569,0.3095046735,179,1.0854523,1.0486337,1.1222709,5,1,0.56773633,Both,3,0.3075262,3,0.65942031,3,0.71593773,3,0.7868042008,0.8009419805,0.772666421,0.74353093
04,021,Arizona,Pinal County,447138,27454.93,60785.82,101309.7,1.7809489041,1.7742693149,0.6941723516,0.7207566496,0.6675880537,0.0708542341,0.0856581973,0.0560502709,0.0373733046,0.0483169716,0.0264296377,0.1591114145,0.1802158171,0.1380070119,0.0026895046,0.0056776691,-2.9866e-4,0.0357991907,0.0465186657,0.0250797156,1,3,0.3087305586437145,3,0.6497621770158809,3,0.33070255944345184,3,1.3107710945102973,3,0.46562432607289195,1,38.966544494566335,1,0.06781587406604207,1,0.2933035935053444,1,0.9130240117535207,1,0.6100180485165005,1,39.02,42.74,1,1,0.8437438783,0.934864147,0.7526236096,61,0.3303221388,0.4155467351,0.2450975426,117,1.0339857,0.95153785,1.1164336,4,2,0.8002829,Both,3,0.73329407,3,0.84275466,3,0.84169292,3,0.7363349524,0.7589755854,0.7136943195,0.65402842
04,023,Arizona,Santa Cruz County,46511,19248.84,45589.36,91178.73,1.6819357525,1.4637979931,0.6124080461,0.6678177293,0.5569983629,0.0831806369,0.1145879552,0.0517733186,0.0442992556,0.067700396,0.0208981152,0.2115900297,0.2580417178,0.1651383417,0.0019121975,0.0068807352,-0.00305634,0.0466098342,0.0705844668,0.0226352016,1,3,0,3,0,3,0.68,3,1.3816733067729083,3,0.6051555882894495,1,81.45801058201059,1,0.22727197106302593,1,0.5670414339276922,1,0.9885210716338353,1,0.11276188460822072,1,8.2,2.42,1,1,0.909386343,1.0058775315,0.8128951545,34,0.376092052,0.5466148936,0.2055692103,31,1.0318193,0.92892724,1.1347115,6,1,0.91791791,FRPL,1,0.30543932,1,0.54545456,3,0.94090432,1,0.6667641015,0.7082896585,0.6252385445,0.81046742
04,025,Arizona,Yavapai County,231993,21275.04,48122.11,93914.09,1.4450283179,1.4176775888,0.6223325062,0.68183731,0.5628277024,0.0753598015,0.1077595948,0.0429600082,0.150942928,0.1948830045,0.1070028516,0.1268486352,0.1676969035,0.086000367,0.017146402,0.0330801116,0.0012126924,0.007369727,0.0178676998,-0.003128246,1,3,0,3,0,3,0.27519305589507503,3,1.2789002900251025,3,0.6611785095320624,1,85.50598767367529,1,0,1,0.14237008615365965,1,0.9899199900246876,1,0.810683465268587,1,20.38,26.62,1,1,0.9327261437,1.0223648707,0.8430874166,30,0.4176353842,0.6072036036,0.2280671648,26,1.033191,0.94518298,1.1211989,5,1,0.68862301,FRPL,1,0.63675731,1,0.58762884,1,0.80843019,1,0.7370161781,0.7771184154,0.6969139408,0.62156039
04,027,Arizona,Yuma County,212128,21680.28,43157.93,83073.95,1.3372897838,1.5505934638,0.575649044,0.621467853,0.529830235,0.0581065911,0.0797944105,0.0364187717,0.0351383618,0.0522080498,0.0180686737,0.3056431639,0.3483503552,0.2629359725,0.001942232,0.0060238344,-0.00213937,0.0235206073,0.0375700182,0.0094711963,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.4398805078416729,1,32.740793137853494,1,0.08300059350840693,2,0.47259729172288734,1,0.9473591702755498,1,0.26435329261107554,1,23.07,35.42,1,1,0.9673958772,1.0270932184,0.9076985359,34,0.3778793419,0.5408579105,0.2149007732,34,1.1125667,1.0594856,1.1656479,6,1,0.96356255,FRPL,1,0.91968536,1,0.96190476,1,0.97090429,1,0.7529247989,0.7878169224,0.7180326755,0.63337803
05,001,Arkansas,Arkansas County,17769,16006.93,39308.16,82060.86,1.6910909659,1.5515634207,0.4687721509,0.5156678226,0.4218764791,0.0556980293,0.077249991,0.0341460677,0.029343305,0.0452031443,0.0134834656,0.3961960632,0.4421597113,0.3502324152,0.0158066231,0.0275277998,0.0040854465,0.0341838285,0.0512591555,0.0171085015,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.44041120170152426,1,50.59636286517152,1,0,1,0.2228758195221151,1,0.5531747176596756,1,0.9346823923215412,1,3.81,8.73,1,1,0.9075387723,0.996208743,0.8188688016,41,0.5642236999,0.7059872591,0.4224601407,47,0.83108884,0.64723682,1.0149409,5,1,1,FRPL,1,1,1,1,1,1,1,0.6975079717,0.7323416547,0.6626742887,0.75249237
05,003,Arkansas,Ashley County,20046,16209.55,38497.69,85302.77,1.7322106211,1.8264582578,0.5608506892,0.6202687408,0.5014326377,0.0870225768,0.1207695373,0.0532756163,0.0032118051,0.0099861095,-0.003562499,0.2931423573,0.3476420359,0.2386426787,0.0181423659,0.0341217448,0.002162987,0.0376302056,0.0604141002,0.0148463111,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5145130490133673,1,35.55875355693427,1,0,1,0.28888435203125906,1,0.7042617538016503,1,0.9167100708842806,1,2.56,11.53,1,1,0.873471291,1.0123909111,0.7345516709,22,0.4717607973,0.6503979068,0.2931236879,30,0.78398335,0.62151247,0.94645423,6,1,1,FRPL,1,1,1,1,1,1,1,0.6718946456,0.7206002808,0.6231890103,0.8042562
05,005,Arkansas,Baxter County,41619,17141.6,39612.09,81047.76,1.7722539362,1.8345342128,0.6372491905,0.6879839218,0.5865144591,0.0636851045,0.0894528501,0.037917359,0.0170317015,0.0306852425,0.0033781605,0.1540511429,0.1921446572,0.1159576286,0.001991117,0.0066950607,-0.002712827,0.1259917436,0.1610084532,0.090975034,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5902941615648798,1,35.62302570831511,1,0,1,0.023535431399674248,1,0.9961676810377156,1,0.9444257546348573,1,5.71,13.08,1,1,0.8036363601,0.9391738465,0.6680988736,33,0.3762820513,0.5303155377,0.2222485649,38,0.86236656,0.71563119,1.0091019,6,1,1,FRPL,1,1,1,1,2,1,1,0.7545309756,0.7914153237,0.7176466275,0.64032441
05,007,Arkansas,Benton County,272608,33634.82,68789.29,133384.4,1.9765644273,2.1812455188,0.724080661,0.7569591191,0.691202203,0.0767165377,0.0962932123,0.0571398631,0.0128437574,0.0211263422,0.0045611725,0.1702489862,0.1978956709,0.1426023015,0,0,0,0.0161100577,0.025370862,0.0068492534,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5972918787205823,1,50.25958789567132,1,0,1,0.15427122802470578,1,0.968491454443688,1,0.7057326643214717,1,28.09,44.32,1,1,0.9145191703,0.9858637259,0.8431746148,59,0.4618017357,0.5724405969,0.3511628745,78,1.0436842,0.99298793,1.0943805,5,1,0.56169057,FRPL,1,0.47340548,1,0.50586116,1,0.80503917,1,0.8331322629,0.8557934453,0.8104710805,1.0638297
05,009,Arkansas,Boone County,37480,17141.6,39612.09,81047.76,1.7722539387,1.8286412236,0.6372492044,0.6879839353,0.5865144734,0.0636850948,0.0894528385,0.0379173511,0.0170317075,0.0306852508,0.0033781641,0.1540511486,0.1921446635,0.1159576337,0.0019911159,0.0066950583,-0.002712827,0.1259917288,0.1610084367,0.090975021,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5577635450926086,1,57.63523366246065,1,0,1,0.027951895414170518,1,0.985483808458768,1,0.9658906064690955,1,4.8,1.1,1,1,0.8036363223,0.9391738186,0.6680988261,33,0.3762820513,0.5303155377,0.2222485649,38,0.86360788,0.72777575,0.99944001,5,1,0.95815486,FRPL,1,0.95756721,1,0.96774191,1,0.96984923,1,0.7545309931,0.7914153403,0.7176466459,0.7186662
05,011,Arkansas,Bradley County,10897,16209.55,38497.69,85302.77,1.7322106539,1.8264583046,0.5608506711,0.6202687229,0.5014326193,0.0870225724,0.1207695321,0.0532756127,0.0032118064,0.0099861122,-0.003562499,0.293142377,0.3476420567,0.2386426973,0.0181423651,0.0341217437,0.0021629865,0.037630208,0.0604141032,0.0148463128,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.46036546943919343,1,29.24107458465889,1,0,1,0.4288975356235682,1,0.7040094186330327,1,0.8190322949715361,1,1.26,2.38,1,1,0.8734712806,1.0123909056,0.7345516557,22,0.4717607973,0.6503979068,0.2931236879,30,0.80956376,0.57639772,1.0427297,5,1,1,FRPL,1,1,1,1,1,1,1,0.6718946345,0.7206002702,0.6231889988,0.64124614
05,013,Arkansas,Calhoun County,5277,14487.29,42550.07,86113.24,1.9255167442,2.0028532387,0.5626339004,0.6328022019,0.4924655989,0.0644193481,0.0991453061,0.0296933901,0.0563252955,0.0889366137,0.0237139774,0.25663002620000003,0.3184119886,0.1948480638,0.0068085532,0.0184404183,-0.004823312,0.0531828766,0.0849241554,0.0214415977,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.542822966507177,1,32.619635396885684,1,0,1,0.25193038373681753,1,0.7838988882881681,1,0.958903445614953,1,0,9.19,1,1,0.866639528,1.0236948391,0.7095842168,18,0.4231766013,0.6208429355,0.2255102671,24,0.8431111,0.40707859,1.2791436,6,1,1,FRPL,1,1,1,1,1,1,1,0.7030303004,0.7549964977,0.651064103,1.0089558
05,015,Arkansas,Carroll County,28223,17141.6,39612.09,81047.76,1.7727516762,1.8285097781,0.6372491981,0.6879839292,0.5865144669,0.0636850952,0.089452839,0.0379173514,0.0170317059,0.0306852486,0.0033781632,0.1540511564,0.1921446721,0.1159576407,0.0019911166,0.0066950599,-0.002712827,0.1259917278,0.1610084356,0.0909750201,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5329700272479564,1,70.67009339028452,1,0,1,0.14615575685152785,1,0.9867602606631655,1,0.7878076004292984,1,4.32,6.91,1,1,0.803636371,0.9391738546,0.6680988875,33,0.3762820513,0.5303155377,0.2222485649,38,0.99335003,0.82246011,1.1642399,5,1,1,FRPL,1,1,1,1,2,1,1,0.7545309863,0.7914153338,0.7176466387,0.55831742
05,017,Arkansas,Chicot County,10438,16209.55,38497.69,85302.77,1.732210647,1.8264582755,0.5608507026,0.6202687539,0.5014326513,0.0870225679,0.1207695268,0.053275609,0.0032118055,0.0099861103,-0.003562499,0.2931423542,0.3476420327,0.2386426758,0.0181423587,0.0341217346,0.0021629829,0.037630211,0.0604141071,0.0148463149,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.4942011834319527,1,60.055357298285315,1,0.327104459330531,1,0.4502067079121001,1,0.31357071131774833,1,0.9173648251632897,1,0,0,1,1,0.8734712854,1.0123909082,0.7345516627,22,0.4717607973,0.6503979068,0.2931236879,30,0.92917639,0.62495601,1.2333968,5,1,1,FRPL,1,1,1,1,1,1,1,0.6718946325,0.7206002683,0.6231889968,0.6010353
05,019,Arkansas,Clark County,22061,18944.91,42550.07,84087.05,1.6326427514,1.7443914851,0.5392692215,0.600569951,0.477968492,0.0509089851,0.0779417436,0.0238762267,0.0507289906,0.0777164768,0.0237415045,0.3375832332,0.3957393373,0.279427129,0.0066598665,0.0166626522,-0.003342919,0.0148497031,0.0297244418,-2.5036e-5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.4751184173864586,1,21.274166666666666,1,0,1,0.2668208279859572,1,0.7009286538077129,1,0.9468601340767124,1,3.02,4.43,1,1,0.8519460792,0.9790361012,0.7248560573,30,0.4053691275,0.6017953715,0.2089428835,24,0.92354846,0.70950866,1.1375883,5,1,1,FRPL,1,1,1,1,1,1,1,0.7563086625,0.7967926965,0.7158246285,0.64200842
05,021,Arkansas,Clay County,14847,17526.58,42554.13,85100.15,1.6450327573,1.4540091387,0.5109952967,0.5554840435,0.46650655,0.0678866182,0.0902744307,0.0454988057,0.0244383897,0.038180355,0.0106964245,0.3617592469,0.4045241299,0.3189943639,0,0,0,0.0349204484,0.0512587409,0.018582156,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.4355108877721943,1,62.93182255890095,1,0,1,0.025873252989662376,1,0.9819709279761433,1,0.9712959872231053,1,0.81,1.04,1,1,0.7586095935,0.9024516161,0.6147675709,34,0.4091989138,0.5441445552,0.2742532724,51,0.91740966,0.69728792,1.1375314,5,1,1,FRPL,1,1,1,1,2,1,1,0.7665875948,0.7979464604,0.7352287292,0.55598164
05,023,Arkansas,Cleburne County,24965,17526.58,40422.57,75121.14,1.7190618382,2.0012569813,0.5770702787,0.631114842,0.5230257154,0.1102686899,0.1445343498,0.07600303,0.0531836604,0.0777321932,0.0286351277,0.1826279008,0.2248944726,0.1403613291,0.0111520081,0.0226400197,-3.36003e-4,0.065697462,0.0928007273,0.0385941967,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5938574938574939,1,42.030861086341254,1,0,1,0.02957635694325475,1,0.9826418044322128,1,0.9646813846518578,1,7.57,12.69,1,1,0.8977777782,1.0305472286,0.7650083278,20,0.3667413214,0.5636943445,0.1697882983,23,0.91630226,0.74460006,1.0880045,5,1,1,FRPL,1,1,1,1,3,1,1,0.7393108943,0.7783824043,0.7002393843,0.60204464
05,025,Arkansas,Cleveland County,8018,16209.55,38497.69,85302.77,1.7322106686,1.8264582896,0.5608506885,0.62026874,0.5014326369,0.0870225775,0.1207695381,0.0532756169,0.0032118053,0.0099861099,-0.003562499,0.2931423629,0.3476420418,0.238642684,0.0181423628,0.0341217404,0.0021629852,0.037630203,0.0604140968,0.0148463092,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.525705329153605,1,37.81307432825404,1,0,1,0.13040549404880444,1,0.8729913117496068,1,0.9658719323500026,1,2,10.16,1,1,0.8734712872,1.0123909091,0.7345516653,22,0.4717607973,0.6503979068,0.2931236879,30,0.68534279,0.42421049,0.94647509,6,1,0.8178165,FRPL,1,0.78234267,1,1,1,0.77777779,1,0.6718946343,0.72060027,0.6231889986,0.57714069
05,027,Arkansas,Columbia County,23537,14487.29,42550.07,86113.24,1.8629204041,2.0317735987,0.5626339,0.6328022015,0.4924655985,0.0644193745,0.0991453391,0.0296934099,0.0563252893,0.0889366058,0.0237139729,0.2566300019,0.3184119624,0.1948480414,0.0068085528,0.0184404176,-0.004823312,0.0531828815,0.0849241618,0.0214416012,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.47998919794761,1,24.33,1,0.24531605850666624,1,0.3241109171989971,1,0.5670765338229573,1,0.9631593251199428,1,3.62,8.88,1,1,0.8666395072,1.0236948287,0.7095841857,18,0.4231766013,0.6208429355,0.2255102671,24,1.1138587,0.93696409,1.2907534,6,1,0.87580782,FRPL,1,0.75074536,1,0.99047619,1,0.94409937,1,0.7030302992,0.7549964966,0.6510641018,0.74290645
05,029,Arkansas,Conway County,20891,20261.94,41435.67,70916.79,1.819723513,2.1910392075,0.5315328067,0.5831522689,0.4799133444,0.0622454749,0.0872378382,0.0372531117,0.0308823589,0.0487782088,0.012986509,0.3333144742,0.3820781513,0.2845507971,0.0142533936,0.026515092,0.0019916951,0.0277714917,0.0447692883,0.0107736952,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.4988672120830711,1,28.925194805194806,1,0,1,0.133668906965952,1,0.826538924418032,1,0.9356208510979298,1,3.79,4.4,1,1,0.8812872033,0.9951502302,0.7674241765,31,0.2678506705,0.4167054612,0.1189958799,34,0.7296142,0.5402683,0.91896009,5,1,0.88968748,Both,3,0.89708894,3,0.87786257,3,0.82105261,3,0.703882376,0.7433514271,0.6644133249,0.71741617
05,031,Arkansas,Craighead County,108558,18235.75,42550.07,85100.15,1.5956697955,1.570914842,0.4988806279,0.534197288,0.4635639679,0.0655273205,0.0830058632,0.0480487779,0.0334828373,0.0461893572,0.0207763175,0.3629228457,0.3968864583,0.3289592331,5.0224e-4,0.0020847895,-0.001080309,0.0386841284,0.0523051654,0.0250630914,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.47544774124565625,1,52.76389041919167,1,0.16668865581873069,1,0.1626560400369003,1,0.7676560043087914,1,0.92182974619108,1,19.84,14.79,1,1,0.781666231,0.8879857995,0.6753466624,58,0.4182256248,0.5321646335,0.3042866161,72,0.82426226,0.7439121,0.90461242,5,1,0.67708069,Both,3,0.56169963,3,0.90918106,3,0.78597122,3,0.7626039051,0.7872495182,0.7379582921,0.70855111
05,033,Arkansas,Crawford County,63406,20059.32,46886.13,95332.43,1.7975075781,1.7805367053,0.5543465054,0.6017695203,0.5069234904,0.1328560365,0.1652404544,0.1004716187,0.078590904,0.1042660094,0.0529157985,0.2086401052,0.2474092089,0.1698710014,0.0066509361,0.0144061214,-0.001104249,0.0189155129,0.0319130812,0.0059179445,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.4983351831298557,1,36.25678932470684,1,0,1,0.08021336640232343,1,0.9719995534725812,1,0.8357915691723379,1,6.64,19.86,1,1,0.9196826183,0.9950172778,0.8443479588,50,0.4350117096,0.5767467852,0.293276634,47,1.0246139,0.92606872,1.1231591,5,1,1,FRPL,1,1,1,1,1,1,1,0.7571012983,0.7921227724,0.7220798242,0.65600151
05,035,Arkansas,Crittenden County,48342,18944.91,40523.88,90165.63,1.6484755162,1.8811560014,0.378362303,0.4346685062,0.3220560999,0.0420567746,0.0653602936,0.0187532556,0.1234581645,0.1616508216,0.0852655074,0.3744984447,0.4306902322,0.3183066572,0.0054985888,0.014084017,-0.003086839,0.0761257244,0.1069154485,0.0453360002,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.45447293447293446,1,42.04341066730447,1,0.15195472133427373,1,0.3664939950419111,1,0.3699576620691625,1,0.9494189129479625,1,28.51,25.19,1,1,0.9491375587,1.0370425694,0.861232548,24,0.5265998458,0.7401505389,0.3130491527,21,0.78007734,0.66995227,0.8902024,4,2,1,FRPL,1,1,1,1,1,1,1,0.7209504109,0.7625780741,0.6793227477,0.64949203
