state,county,state_name,county_name,population,pctl_20,pctl_50,pctl_80,share_affordable_80_ami,share_affordable_50_ami,famstruc_2par_married,famstruc_2par_married_ub,famstruc_2par_married_lb,famstruc_2par_unmarried,famstruc_2par_unmarried_ub,famstruc_2par_unmarried_lb,famstruc_1par_plusadults,famstruc_1par_plusadults_ub,famstruc_1par_plusadults_lb,famstruc_1par_noadults,famstruc_1par_noadults_ub,famstruc_1par_noadults_lb,famstruc_0par_2adults,famstruc_0par_2adults_ub,famstruc_0par_2adults_lb,famstruc_0par_other,famstruc_0par_other_ub,famstruc_0par_other_lb,asian_other,asian_other_quality,black_nonhispanic,black_nonhispanic_quality,hispanic,hispanic_quality,white_nonhispanic,white_nonhispanic_quality,election_turnout,election_turnout_quality,poverty_exposure,poverty_exposure_quality,white_nh_exposure,white_nh_exposure_quality,black_nh_exposure,black_nh_exposure_quality,hispanic_exposure,hispanic_exposure_quality,transit_cost,transit_trips,transit_cost_quality,transit_trips_quality,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,_FREQ_.x,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,_FREQ_.y,share_employed,share_employed_ub,share_employed_lb,average_to_living_wage_ratio
5,25,Arkansas,Cleveland County,8018,16209.55,38497.69,85302.77,1.732210669,1.82645829,0.560850689,0.62026874,0.501432637,0.087022578,0.120769538,0.053275617,0.003211805,0.00998611,-0.003562499,0.293142363,0.347642042,0.238642684,0.018142363,0.03412174,0.002162985,0.037630203,0.060414097,0.014846309,NA,NA,NA,NA,NA,NA,NA,NA,0.525705329,1,0,1,0.130405494,1,0.872991312,1,0.965871932,1,2,10.16,1,1,0.873471287,1.012390909,0.734551665,22,0.471760797,0.650397907,0.293123688,30,0.671894634,0.72060027,0.623188999,0.57714069
5,27,Arkansas,Columbia County,23537,14487.29,42550.07,86113.24,1.862920404,2.031773599,0.5626339,0.632802202,0.492465599,0.064419375,0.099145339,0.02969341,0.056325289,0.088936606,0.023713973,0.256630002,0.318411962,0.194848041,0.006808553,0.018440418,-0.004823312,0.053182882,0.084924162,0.021441601,NA,NA,NA,NA,NA,NA,NA,NA,0.479989198,1,0.245316059,1,0.324110917,1,0.567076534,1,0.963159325,1,3.62,8.88,1,1,0.866639507,1.023694829,0.709584186,18,0.423176601,0.620842936,0.225510267,24,0.703030299,0.754996497,0.651064102,0.74290645
5,29,Arkansas,Conway County,20891,20261.94,41435.67,70916.79,1.819723513,2.191039208,0.531532807,0.583152269,0.479913344,0.062245475,0.087237838,0.037253112,0.030882359,0.048778209,0.012986509,0.333314474,0.382078151,0.284550797,0.014253394,0.026515092,0.001991695,0.027771492,0.044769288,0.010773695,NA,NA,NA,NA,NA,NA,NA,NA,0.498867212,1,0,1,0.133668907,1,0.826538924,1,0.935620851,1,3.79,4.4,1,1,0.881287203,0.99515023,0.767424177,31,0.267850671,0.416705461,0.11899588,34,0.703882376,0.743351427,0.664413325,0.71741617
5,31,Arkansas,Craighead County,108558,18235.75,42550.07,85100.15,1.595669796,1.570914842,0.498880628,0.534197288,0.463563968,0.065527321,0.083005863,0.048048778,0.033482837,0.046189357,0.020776318,0.362922846,0.396886458,0.328959233,5.02E-04,0.00208479,-0.001080309,0.038684128,0.052305165,0.025063091,NA,NA,NA,NA,NA,NA,NA,NA,0.475447741,1,0.166688656,1,0.16265604,1,0.767656004,1,0.921829746,1,19.84,14.79,1,1,0.781666231,0.8879858,0.675346662,58,0.418225625,0.532164634,0.304286616,72,0.762603905,0.787249518,0.737958292,0.70855111
5,33,Arkansas,Crawford County,63406,20059.32,46886.13,95332.43,1.797507578,1.780536705,0.554346505,0.60176952,0.50692349,0.132856037,0.165240454,0.100471619,0.078590904,0.104266009,0.052915799,0.208640105,0.247409209,0.169871001,0.006650936,0.014406121,-0.001104249,0.018915513,0.031913081,0.005917945,NA,NA,NA,NA,NA,NA,NA,NA,0.498335183,1,0,1,0.080213366,1,0.971999553,1,0.835791569,1,6.64,19.86,1,1,0.919682618,0.995017278,0.844347959,50,0.43501171,0.576746785,0.293276634,47,0.757101298,0.792122772,0.722079824,0.65600151
5,35,Arkansas,Crittenden County,48342,18944.91,40523.88,90165.63,1.648475516,1.881156001,0.378362303,0.434668506,0.3220561,0.042056775,0.065360294,0.018753256,0.123458165,0.161650822,0.085265507,0.374498445,0.430690232,0.318306657,0.005498589,0.014084017,-0.003086839,0.076125724,0.106915449,0.045336,NA,NA,NA,NA,NA,NA,NA,NA,0.454472934,1,0.151954721,1,0.366493995,1,0.369957662,1,0.949418913,1,28.51,25.19,1,1,0.949137559,1.037042569,0.861232548,24,0.526599846,0.740150539,0.313049153,21,0.720950411,0.762578074,0.679322748,0.64949203
5,37,Arkansas,Cross County,16676,11346.69,36471.49,74158.7,1.689731263,1.543424469,0.38671066,0.448712943,0.324708378,0.041408143,0.066773538,0.016042747,0.040440048,0.065519831,0.015360264,0.405324544,0.467830781,0.342818306,0.003168317,0.010323275,-0.003986642,0.12294829,0.164755938,0.081140641,NA,NA,NA,NA,NA,NA,NA,NA,0.527551804,1,0,1,0.168786079,1,0.651582648,1,0.962239818,1,6.24,4.35,1,1,0.907352082,1.045180053,0.769524111,17,0.676656817,0.853094065,0.50021957,27,0.624675109,0.676449765,0.572900454,0.61484706
5,39,Arkansas,Dallas County,7182,14487.29,42550.07,86113.24,1.919446523,1.992782734,0.562633911,0.632802212,0.49246561,0.064419383,0.09914535,0.029693416,0.056325286,0.088936602,0.02371397,0.256629989,0.318411949,0.19484803,0.00680855,0.018440412,-0.004823313,0.053182881,0.084924161,0.021441601,NA,NA,NA,NA,NA,NA,NA,NA,0.472463768,1,0,1,0.412177478,1,0.539003099,1,0.919772034,1,2.38,6.72,1,1,0.866639506,1.023694828,0.709584184,18,0.423176601,0.620842936,0.225510267,24,0.703030294,0.754996492,0.651064097,0.59911811
5,41,Arkansas,Desha County,11512,16209.55,38497.69,85302.77,1.73221065,1.826458315,0.560850677,0.620268728,0.501432625,0.087022565,0.120769524,0.053275607,0.003211806,0.009986111,-0.003562499,0.293142384,0.347642064,0.238642704,0.01814236,0.034121737,0.002162984,0.037630209,0.060414104,0.014846313,NA,NA,NA,NA,NA,NA,NA,NA,0.478314607,1,0.507525475,1,0.465211917,1,0.461698801,1,0.911192448,1,0,0,1,1,0.873471285,1.012390908,0.734551662,22,0.471760797,0.650397907,0.293123688,30,0.671894654,0.720600289,0.623189019,0.65950924
5,43,Arkansas,Drew County,18328,16209.55,38497.69,85302.77,1.732210643,1.82645826,0.560850687,0.620268739,0.501432636,0.087022572,0.120769532,0.053275612,0.003211806,0.009986112,-0.003562499,0.293142367,0.347642047,0.238642688,0.018142355,0.034121729,0.002162981,0.037630212,0.060414109,0.014846316,NA,NA,NA,NA,NA,NA,NA,NA,0.458623088,1,0,1,0.300849726,1,0.656153553,1,0.9574604,1,1.23,5.74,1,1,0.873471296,1.012390914,0.734551679,22,0.471760797,0.650397907,0.293123688,30,0.67189464,0.720600276,0.623189005,0.65184051
5,45,Arkansas,Faulkner County,124806,21882.9,50654.85,109617.1,1.765386633,1.594475288,0.699546987,0.744032921,0.655061053,0.053944584,0.075865475,0.032023693,0.038224677,0.056829893,0.019619461,0.170727126,0.207238316,0.134215936,0.005219098,0.012210873,-0.001772677,0.032337528,0.04950243,0.015172625,NA,NA,NA,NA,NA,NA,NA,NA,0.529696294,1,0.072522519,1,0.141978933,1,0.832112182,1,0.936430277,1,30.93,24.41,1,1,0.95073774,1.019547779,0.881927701,38,0.328258222,0.459740438,0.196776005,49,0.783893518,0.813999741,0.753787294,0.71965528
5,47,Arkansas,Franklin County,17810,16209.55,40523.88,81047.76,1.819758039,1.807728814,0.637590537,0.691896,0.583285074,0.0655765,0.093541757,0.037611243,0.008072862,0.018182288,-0.002036563,0.232622655,0.28035396,0.184891349,0.008652456,0.019115438,-0.001810527,0.047484991,0.071511292,0.02345869,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,0,1,0.039974043,1,0.989287593,1,0.965016823,1,4.57,3.38,1,1,0.951015523,1.073135999,0.828895046,12,0.433219178,0.616762449,0.249675908,28,0.747742483,0.790093464,0.705391502,0.67650443
5,49,Arkansas,Fulton County,12269,17526.58,40422.57,75121.14,1.829152395,2.133113139,0.577070314,0.631114877,0.523025751,0.110268662,0.144534318,0.076003006,0.053183658,0.077732191,0.028635126,0.182627895,0.224894466,0.140361324,0.011152005,0.022640015,-3.36E-04,0.065697466,0.092800732,0.0385942,NA,NA,NA,NA,NA,NA,NA,NA,0.495020747,1,0,1,0.020539927,1,0.989123775,1,0.971966912,1,2,0,1,1,0.897777757,1.030547219,0.765008294,20,0.366741321,0.563694345,0.169788298,23,0.739310896,0.778382406,0.700239386,0.559816
5,51,Arkansas,Garland County,99154,18944.91,42550.07,84087.05,1.623753482,1.709032248,0.539269216,0.600569946,0.477968487,0.050908983,0.077941741,0.023876225,0.05072898,0.077716463,0.023741496,0.337583252,0.395739357,0.279427147,0.006659867,0.016662654,-0.003342919,0.014849702,0.02972444,-2.50E-05,NA,NA,NA,NA,NA,NA,NA,NA,0.542475405,1,0.193396935,1,0.119891611,1,0.807805589,1,0.90574749,1,14.64,15.57,1,1,0.851946071,0.979036096,0.724856046,30,0.405369128,0.601795372,0.208942884,24,0.756308679,0.796792712,0.715824646,0.65124488
5,53,Arkansas,Grant County,18188,15804.31,39916.02,81047.76,1.60052319,1.514510546,0.402093627,0.476460244,0.327727011,0.033014398,0.060113788,0.005915007,0.048266386,0.080773464,0.015759308,0.470822253,0.546527698,0.395116809,0.014115197,0.032007012,-0.003776618,0.031688138,0.05825583,0.005120447,NA,NA,NA,NA,NA,NA,NA,NA,0.542440801,1,0,1,0.05440209,1,0.961772514,1,0.936210435,1,20.21,23.92,1,1,0.924758171,1.043368642,0.8061477,19,0.633100233,0.862208925,0.403991541,17,0.714731647,0.764916676,0.664546618,0.72470635
5,55,Arkansas,Greene County,45325,17526.58,42554.13,85100.15,1.601537396,1.536900606,0.510995304,0.55548405,0.466506557,0.067886609,0.09027442,0.045498798,0.024438389,0.038180354,0.010696424,0.36175925,0.404524133,0.318994367,0,0,0,0.034920448,0.051258741,0.018582156,NA,NA,NA,NA,NA,NA,NA,NA,0.445189816,1,0.125882977,1,0.043334422,1,0.966558367,1,0.960084234,1,12.65,12.77,1,1,0.758609623,0.90245164,0.614767606,34,0.409198914,0.544144555,0.274253272,51,0.766587601,0.797946467,0.735228736,0.68776053
5,57,Arkansas,Hempstead County,21741,17020.03,36978.04,78616.33,1.776902107,1.730330521,0.449160068,0.508382291,0.389937846,0.066229011,0.095837466,0.036620556,0.011508016,0.024206685,-0.001190654,0.409384043,0.467928997,0.350839089,0,0,0,0.063718862,0.09279981,0.034637913,NA,NA,NA,NA,NA,NA,NA,NA,0.466203704,1,0,1,0.344834747,1,0.619730311,1,0.810195266,1,1.07,3.74,1,1,1,1,1,16,0.377490775,0.560343003,0.194638547,27,0.664861237,0.712322808,0.617399666,0.67075509
5,59,Arkansas,Hot Spring County,33701,18944.91,42550.07,84087.05,1.642271807,1.676101815,0.539269213,0.600569943,0.477968484,0.050908982,0.07794174,0.023876225,0.050728981,0.077716465,0.023741497,0.337583253,0.395739358,0.279427148,0.006659868,0.016662655,-0.003342919,0.014849703,0.029724441,-2.50E-05,NA,NA,NA,NA,NA,NA,NA,NA,0.457799923,1,0,1,0.131890009,1,0.740116954,1,0.953043144,1,10.58,14.35,1,1,0.851946077,0.979036099,0.724856054,30,0.405369128,0.601795372,0.208942884,24,0.756308665,0.796792699,0.715824631,0.66227061
5,61,Arkansas,Howard County,13341,16209.55,40523.88,81047.76,1.819758036,1.807728741,0.637590553,0.691896016,0.583285091,0.065576488,0.093541742,0.037611233,0.008072865,0.018182292,-0.002036562,0.23262265,0.280353955,0.184891345,0.00865245,0.019115429,-0.001810529,0.047484994,0.071511296,0.023458692,NA,NA,NA,NA,NA,NA,NA,NA,0.496969697,1,0,1,0.292152106,1,0.72181568,1,0.862476502,1,2.51,2.17,1,1,0.951015519,1.073136,0.828895038,12,0.433219178,0.616762449,0.249675908,28,0.747742474,0.790093455,0.705391492,0.6125384
5,63,Arkansas,Independence County,37678,17526.58,40422.57,75121.14,1.829152434,2.133113164,0.57707029,0.631114853,0.523025726,0.110268675,0.144534333,0.076003017,0.053183658,0.077732191,0.028635126,0.182627908,0.22489448,0.140361335,0.011152009,0.022640021,-3.36E-04,0.06569746,0.092800725,0.038594195,NA,NA,NA,NA,NA,NA,NA,NA,0.492368897,1,0,1,0.072475524,1,0.969545976,1,0.850419726,1,3.74,8.03,1,1,0.89777775,1.030547217,0.765008283,20,0.366741321,0.563694345,0.169788298,23,0.739310887,0.778382398,0.700239377,0.71223164
5,65,Arkansas,Izard County,13593,17526.58,40422.57,75121.14,1.829152416,2.133113187,0.5770703,0.631114863,0.523025737,0.11026868,0.144534338,0.076003021,0.053183655,0.077732187,0.028635123,0.182627896,0.224894467,0.140361324,0.011152009,0.02264002,-3.36E-04,0.065697461,0.092800726,0.038594196,NA,NA,NA,NA,NA,NA,NA,NA,0.502814952,1,0,1,0.038032074,1,0.934224192,1,0.95143435,1,1.9,0.87,1,1,0.897777766,1.030547224,0.765008309,20,0.366741321,0.563694345,0.169788298,23,0.739310884,0.778382394,0.700239373,0.60199392
5,67,Arkansas,Jackson County,16811,17222.65,39814.71,82162.17,1.689530357,1.571075789,0.646479407,0.704039017,0.588919797,0.061855664,0.090859652,0.032851677,0.01936642,0.035958896,0.002773945,0.217496553,0.267167502,0.167825605,0.002629491,0.008795402,-0.00353642,0.052172464,0.078946785,0.025398143,NA,NA,NA,NA,NA,NA,NA,NA,0.371335974,1,0,1,0.143671544,1,0.825446948,1,0.964483107,1,0.27,3.58,1,1,1,1,1,16,0.412046544,0.594361235,0.229731852,28,0.769950037,0.810838541,0.729061533,0.68634975
5,69,Arkansas,Jefferson County,68114,15804.31,39916.02,81047.76,1.663070383,1.328179157,0.402093595,0.47646021,0.327726979,0.033014405,0.060113798,0.005915011,0.048266388,0.080773467,0.01575931,0.470822285,0.546527729,0.39511684,0.014115194,0.032007007,-0.003776619,0.031688134,0.058255824,0.005120444,NA,NA,NA,NA,NA,NA,NA,NA,0.471614607,1,0,1,0.36477878,1,0.263716058,1,0.952918036,1,7.41,11.8,1,1,0.924758141,1.043368634,0.806147648,19,0.633100233,0.862208925,0.403991541,17,0.714731638,0.764916668,0.664546609,0.74217278
5,71,Arkansas,Johnson County,26742,20261.94,41435.67,70916.79,1.944558048,2.282895759,0.531532807,0.583152269,0.479913344,0.062245475,0.087237838,0.037253112,0.030882354,0.048778203,0.012986506,0.333314477,0.382078154,0.2845508,0.014253394,0.026515092,0.001991695,0.027771493,0.04476929,0.010773696,NA,NA,NA,NA,NA,NA,NA,NA,0.500659341,1,0,1,0.133177798,1,0.958901404,1,0.772930134,1,1.37,1.63,1,1,0.881287204,0.995150231,0.767424178,31,0.267850671,0.416705461,0.11899588,34,0.703882364,0.743351415,0.664413312,0.60259348
5,73,Arkansas,Lafayette County,6682,17020.03,36978.04,78616.33,1.776902127,1.73033054,0.449160077,0.5083823,0.389937854,0.066229002,0.095837455,0.036620548,0.011508011,0.024206679,-0.001190656,0.409384051,0.467929005,0.350839097,0,0,0,0.063718859,0.092799807,0.034637911,NA,NA,NA,NA,NA,NA,NA,NA,0.507992895,1,0,1,0.381678977,1,0.626330121,1,0.973763837,1,0,3.83,1,1,1,1,1,16,0.377490775,0.560343003,0.194638547,27,0.664861242,0.712322813,0.617399671,0.56460893
5,75,Arkansas,Lawrence County,16434,17526.58,42554.13,85100.15,1.645032718,1.454009083,0.510995293,0.555484039,0.466506546,0.067886613,0.090274425,0.045498801,0.024438391,0.038180356,0.010696425,0.361759259,0.404524143,0.318994376,0,0,0,0.034920444,0.051258736,0.018582153,NA,NA,NA,NA,NA,NA,NA,NA,0.434633028,1,0,1,0.024637775,1,0.972467025,1,0.984541447,1,0.78,0,1,1,0.758609593,0.902451616,0.614767571,34,0.409198914,0.544144555,0.274253272,51,0.766587602,0.797946467,0.735228736,0.61828989
5,77,Arkansas,Lee County,8985,11346.69,36471.49,74158.7,1.716156969,1.538756116,0.386710668,0.448712951,0.324708386,0.041408147,0.066773544,0.01604275,0.040440044,0.065519826,0.015360261,0.405324543,0.46783078,0.342818305,0.003168317,0.010323276,-0.003986642,0.122948282,0.164755929,0.081140634,NA,NA,NA,NA,NA,NA,NA,NA,0.386215699,1,0,1,0.542269968,1,0.40315242,1,0.964030423,1,0,0,1,1,0.907352034,1.045180037,0.769524031,17,0.676656817,0.853094065,0.50021957,27,0.624675113,0.676449768,0.572900457,0.63171017
5,79,Arkansas,Lincoln County,13383,16209.55,38497.69,85302.77,1.732210612,1.826458247,0.560850709,0.62026876,0.501432658,0.087022581,0.120769542,0.05327562,0.003211806,0.009986111,-0.003562499,0.293142336,0.347642013,0.238642658,0.018142359,0.034121735,0.002162983,0.03763021,0.060414105,0.014846314,NA,NA,NA,NA,NA,NA,NA,NA,0.34252462,1,0,1,0.28188247,1,0.553772038,1,0.961657738,1,3.5,20.13,1,1,0.873471302,1.012390917,0.734551688,22,0.471760797,0.650397907,0.293123688,30,0.671894641,0.720600277,0.623189006,0.63560921
5,81,Arkansas,Little River County,12326,17020.03,36978.04,78616.33,1.777208451,1.756811738,0.449160079,0.508382302,0.389937857,0.066229008,0.095837463,0.036620554,0.011508014,0.024206683,-0.001190655,0.409384041,0.467928996,0.350839087,0,0,0,0.063718857,0.092799804,0.034637909,NA,NA,NA,NA,NA,NA,NA,NA,0.536652977,1,0,1,0.215281164,1,0.723103423,1,0.986088724,1,6.68,10.47,1,1,1,1,1,16,0.377490775,0.560343003,0.194638547,27,0.664861229,0.712322801,0.617399658,0.93270707
5,83,Arkansas,Logan County,21737,16209.55,40523.88,81047.76,1.819758032,1.807728821,0.637590583,0.691896045,0.583285122,0.065576487,0.093541742,0.037611233,0.008072863,0.018182289,-0.002036563,0.232622621,0.280353924,0.184891317,0.008652453,0.019115434,-0.001810527,0.047484993,0.071511294,0.023458691,NA,NA,NA,NA,NA,NA,NA,NA,0.471628461,1,0,1,0.042271906,1,0.971659188,1,0.946766002,1,2.29,0,1,1,0.951015541,1.073135996,0.828895087,12,0.433219178,0.616762449,0.249675908,28,0.747742458,0.79009344,0.705391475,0.61157978
5,85,Arkansas,Lonoke County,73657,21882.9,50654.85,109617.1,1.7653866,1.594475273,0.699546977,0.744032912,0.655061042,0.053944596,0.075865489,0.032023703,0.038224669,0.056829883,0.019619455,0.170727131,0.207238321,0.134215941,0.005219098,0.012210873,-0.001772677,0.03233753,0.049502433,0.015172627,NA,NA,NA,NA,NA,NA,NA,NA,0.52417795,1,0,1,0.096610853,1,0.807652157,1,0.935580885,1,21.93,10.39,1,1,0.950737736,1.019547778,0.881927694,38,0.328258222,0.459740438,0.196776005,49,0.78389352,0.813999744,0.753787297,0.60964429
5,87,Arkansas,Madison County,16481,17141.6,39612.09,81047.76,1.581115806,1.775595895,0.637249218,0.687983948,0.586514487,0.063685094,0.089452838,0.037917351,0.017031707,0.030685251,0.003378164,0.154051148,0.192144663,0.115957633,0.001991117,0.00669506,-0.002712827,0.125991716,0.161008422,0.09097501,NA,NA,NA,NA,NA,NA,NA,NA,0.579745763,1,0,1,0.053097429,1,0.998171009,1,0.889649143,1,20.51,28.84,1,1,0.803636385,0.939173865,0.668098905,33,0.376282051,0.530315538,0.222248565,38,0.754530995,0.791415342,0.717646648,0.62243366
5,89,Arkansas,Marion County,16722,17141.6,39612.09,81047.76,1.772751654,1.82850979,0.637249196,0.687983928,0.586514465,0.063685096,0.089452839,0.037917352,0.017031704,0.030685245,0.003378162,0.154051148,0.192144663,0.115957634,0.001991117,0.00669506,-0.002712827,0.12599174,0.161008449,0.090975031,NA,NA,NA,NA,NA,NA,NA,NA,0.528401487,1,0,1,0.030627854,1,0.965063095,1,0.9733141,1,1,3.24,1,1,0.80363638,0.939173861,0.668098898,33,0.376282051,0.530315538,0.222248565,38,0.754530984,0.791415331,0.717646636,0.57131904
5,91,Arkansas,Miller County,43592,17020.03,36978.04,78616.33,1.726136358,1.806936902,0.449160079,0.508382302,0.389937856,0.066229002,0.095837455,0.036620548,0.011508015,0.024206684,-0.001190654,0.409384042,0.467928996,0.350839088,0,0,0,0.063718863,0.092799811,0.034637914,NA,NA,NA,NA,NA,NA,NA,NA,0.48990714,1,0.348069529,1,0.213129822,1,0.581878873,1,0.941930329,1,13.7,23.5,1,1,1,1,1,16,0.377490775,0.560343003,0.194638547,27,0.664861247,0.712322818,0.617399676,0.70517558
5,93,Arkansas,Mississippi County,41239,18944.91,40523.88,90165.63,1.72396178,1.750745732,0.378362309,0.434668512,0.322056106,0.042056768,0.065360285,0.018753251,0.123458168,0.161650826,0.085265511,0.374498443,0.43069023,0.318306655,0.005498588,0.014084016,-0.00308684,0.076125724,0.106915448,0.045336,NA,NA,NA,NA,NA,NA,NA,NA,0.415677633,1,0.268329159,1,0.267234958,1,0.425827923,1,0.940174379,1,2.43,1.73,1,1,0.949137547,1.037042567,0.861232526,24,0.526599846,0.740150539,0.313049153,21,0.720950417,0.76257808,0.679322754,0.93465042
5,95,Arkansas,Monroe County,6900,11346.69,36471.49,74158.7,1.716156974,1.538756094,0.386710678,0.448712961,0.324708395,0.041408142,0.066773537,0.016042746,0.040440045,0.065519828,0.015360262,0.405324522,0.467830759,0.342818285,0.003168316,0.010323273,-0.003986642,0.122948298,0.164755948,0.081140648,NA,NA,NA,NA,NA,NA,NA,NA,0.487986464,1,0,1,0.416035078,1,0.588131984,1,0.961443322,1,0.49,0,1,1,0.907352069,1.045180049,0.76952409,17,0.676656817,0.853094065,0.50021957,27,0.624675116,0.676449771,0.572900461,0.58282208
5,97,Arkansas,Montgomery County,8924,18944.91,42550.07,84087.05,1.698967778,1.654192735,0.53926921,0.60056994,0.47796848,0.050908982,0.077941739,0.023876224,0.050728982,0.077716466,0.023741498,0.337583255,0.39573936,0.27942715,0.006659869,0.016662657,-0.003342919,0.014849702,0.029724441,-2.50E-05,NA,NA,NA,NA,NA,NA,NA,NA,0.498459384,1,0,1,0.044248134,1,0.994035192,1,0.942989905,1,1.76,14.09,1,1,0.851946084,0.979036105,0.724856064,30,0.405369128,0.601795372,0.208942884,24,0.756308668,0.796792701,0.715824634,0.51188654
5,99,Arkansas,Nevada County,8326,17020.03,36978.04,78616.33,1.776902076,1.730330462,0.449160065,0.508382288,0.389937842,0.066229014,0.09583747,0.036620558,0.011508017,0.024206687,-0.001190654,0.409384048,0.467929002,0.350839094,0,0,0,0.063718857,0.092799805,0.034637909,NA,NA,NA,NA,NA,NA,NA,NA,0.486656672,1,0,1,0.343812076,1,0.643211587,1,0.994439296,1,1,3.67,1,1,1,1,1,16,0.377490775,0.560343003,0.194638547,27,0.664861239,0.71232281,0.617399668,0.68555933
5,101,Arkansas,Newton County,7805,17141.6,39612.09,81047.76,1.772751654,1.82850979,0.637249196,0.687983928,0.586514465,0.063685096,0.089452839,0.037917352,0.017031704,0.030685245,0.003378162,0.154051148,0.192144663,0.115957634,0.001991117,0.00669506,-0.002712827,0.12599174,0.161008449,0.090975031,NA,NA,NA,NA,NA,NA,NA,NA,0.589630793,1,0,1,0.009502861,1,0.99950495,3,0.984584276,1,4,4.68,1,1,0.80363638,0.939173861,0.668098898,33,0.376282051,0.530315538,0.222248565,38,0.754530984,0.791415331,0.717646636,0.49271473
5,103,Arkansas,Ouachita County,23606,14487.29,42550.07,86113.24,1.914481988,2.025663474,0.562633917,0.632802218,0.492465616,0.064419363,0.099145325,0.029693402,0.056325279,0.088936592,0.023713965,0.256630007,0.318411968,0.194848046,0.006808551,0.018440414,-0.004823312,0.053182883,0.084924164,0.021441602,NA,NA,NA,NA,NA,NA,NA,NA,0.525383395,1,0.308743403,1,0.389951649,1,0.546450004,1,0.964571544,1,0.72,0,1,1,0.866639461,1.023694806,0.709584116,18,0.423176601,0.620842936,0.225510267,24,0.703030308,0.754996505,0.651064111,0.65184051
5,105,Arkansas,Perry County,10352,20261.94,41435.67,70916.79,1.529820151,2.002401029,0.531532816,0.583152278,0.479913354,0.062245486,0.087237851,0.03725312,0.030882353,0.048778201,0.012986505,0.333314458,0.382078134,0.284550781,0.014253393,0.026515091,0.001991695,0.027771495,0.044769293,0.010773698,NA,NA,NA,NA,NA,NA,NA,NA,0.539598997,1,0,1,0.04665725,1,0.977768114,1,0.970974928,1,19.94,31.13,1,1,0.881287161,0.995150205,0.767424117,31,0.267850671,0.416705461,0.11899588,34,0.703882377,0.743351428,0.664413326,0.57664096
5,107,Arkansas,Phillips County,18029,11346.69,36471.49,74158.7,1.716156992,1.538756128,0.386710668,0.448712951,0.324708386,0.041408139,0.066773533,0.016042744,0.04044005,0.065519834,0.015360266,0.405324548,0.467830786,0.342818311,0.003168317,0.010323276,-0.003986642,0.122948278,0.164755925,0.081140631,NA,NA,NA,NA,NA,NA,NA,NA,0.480013807,1,0.631514816,1,0.57666346,1,0.327029579,1,0.964217662,1,0,0,1,1,0.907352069,1.045180049,0.76952409,17,0.676656817,0.853094065,0.50021957,27,0.624675125,0.67644978,0.57290047,0.60199392
5,109,Arkansas,Pike County,10673,17020.03,36978.04,78616.33,1.776902131,1.730330508,0.44916007,0.508382293,0.389937847,0.066229013,0.095837469,0.036620558,0.011508014,0.024206683,-0.001190655,0.409384042,0.467928997,0.350839088,0,0,0,0.06371886,0.092799808,0.034637912,NA,NA,NA,NA,NA,NA,NA,NA,0.489366933,1,0,1,0.095853207,1,0.948736389,1,0.903245106,1,1.17,0,1,1,1,1,1,16,0.377490775,0.560343003,0.194638547,27,0.664861228,0.712322799,0.617399656,0.59049082
5,111,Arkansas,Poinsett County,23974,11346.69,36471.49,74158.7,1.716157019,1.538756111,0.386710669,0.448712951,0.324708386,0.04140814,0.066773535,0.016042745,0.040440045,0.065519828,0.015360262,0.405324544,0.467830781,0.342818306,0.003168317,0.010323276,-0.003986642,0.122948286,0.164755934,0.081140638,NA,NA,NA,NA,NA,NA,NA,NA,0.424169184,1,0.184490859,1,0.071906741,1,0.889724932,1,0.958626585,1,9.98,3.98,1,1,0.907352097,1.045180058,0.769524135,17,0.676656817,0.853094065,0.50021957,27,0.624675135,0.676449789,0.57290048,0.67580527
5,113,Arkansas,Polk County,20049,16209.55,40523.88,81047.76,1.819757986,1.807728751,0.637590543,0.691896005,0.58328508,0.065576476,0.093541729,0.037611224,0.008072865,0.018182293,-0.002036562,0.23262267,0.280353977,0.184891364,0.008652453,0.019115434,-0.001810528,0.047484992,0.071511294,0.023458691,NA,NA,NA,NA,NA,NA,NA,NA,0.548002663,1,0,1,0.062345063,1,0.991905318,1,0.836651684,1,1.29,4.22,1,1,0.951015531,1.073135998,0.828895065,12,0.433219178,0.616762449,0.249675908,28,0.747742466,0.790093448,0.705391484,0.58953226
5,115,Arkansas,Pope County,64000,20261.94,41435.67,70916.79,1.805323985,2.200995611,0.531532818,0.58315228,0.479913356,0.062245477,0.087237841,0.037253114,0.030882349,0.048778197,0.012986502,0.333314469,0.382078146,0.284550792,0.014253394,0.026515093,0.001991695,0.027771493,0.044769289,0.010773696,NA,NA,NA,NA,NA,NA,NA,NA,0.483846071,1,0,1,0.102270817,1,0.937506434,1,0.811762336,1,10.23,12.47,1,1,0.881287177,0.995150215,0.76742414,31,0.267850671,0.416705461,0.11899588,34,0.703882379,0.74335143,0.664413328,0.76420456
